,Datum,Standort,Hr,RainDur,StrGlo,T,WD,WVs,WVv,p,Standortname,WGS84_lat,WGS84_lng
164,2023-01-03 06:00:00,Zch_Stampfenbachstrasse,86.44,60.0,0.02,8.46,38.13,0.78,0.42,977.46,Zürich Stampfenbachstrasse,47.3868,8.5398
165,2023-01-03 07:00:00,Zch_Rosengartenstrasse,92.42,35.3,,7.71,123.27,0.25,0.16,978.24,Zürich Rosengartenstrasse,47.3952,8.5261
166,2023-01-03 07:00:00,Zch_Schimmelstrasse,95.14,40.15,,7.89,346.14,0.64,0.32,980.65,Zürich Schimmelstrasse,47.371,8.5235
167,2023-01-03 07:00:00,Zch_Stampfenbachstrasse,87.13,60.0,0.02,8.45,330.03,0.47,0.08,977.94,Zürich Stampfenbachstrasse,47.3868,8.5398
168,2023-01-03 08:00:00,Zch_Rosengartenstrasse,92.07,6.18,,7.8,141.14,0.3,0.2,978.6,Zürich Rosengartenstrasse,47.3952,8.5261
169,2023-01-03 08:00:00,Zch_Schimmelstrasse,95.68,7.27,,7.9,346.86,0.61,0.14,981.06,Zürich Schimmelstrasse,47.371,8.5235
170,2023-01-03 08:00:00,Zch_Stampfenbachstrasse,87.69,54.75,2.63,8.53,352.69,0.57,0.11,978.3,Zürich Stampfenbachstrasse,47.3868,8.5398
171,2023-01-03 09:00:00,Zch_Rosengartenstrasse,93.08,0.0,,7.8,144.59,0.18,0.11,979.04,Zürich Rosengartenstrasse,47.3952,8.5261
172,2023-01-03 09:00:00,Zch_Schimmelstrasse,95.73,1.07,,7.93,355.7,0.7,0.26,981.45,Zürich Schimmelstrasse,47.371,8.5235
173,2023-01-03 09:00:00,Zch_Stampfenbachstrasse,86.77,0.18,27.78,8.5,290.31,0.61,0.33,978.66,Zürich Stampfenbachstrasse,47.3868,8.5398
174,2023-01-03 10:00:00,Zch_Rosengartenstrasse,93.04,49.2,,8.1,183.31,0.23,0.13,979.49,Zürich Rosengartenstrasse,47.3952,8.5261
175,2023-01-03 10:00:00,Zch_Schimmelstrasse,94.32,36.9,,8.13,357.4,0.65,0.5,981.92,Zürich Schimmelstrasse,47.371,8.5235
176,2023-01-03 10:00:00,Zch_Stampfenbachstrasse,86.83,46.45,53.21,8.63,253.7,0.72,0.68,979.12,Zürich Stampfenbachstrasse,47.3868,8.5398
177,2023-01-03 11:00:00,Zch_Rosengartenstrasse,91.91,26.63,,8.05,179.18,0.24,0.15,979.55,Zürich Rosengartenstrasse,47.3952,8.5261
178,2023-01-03 11:00:00,Zch_Schimmelstrasse,92.97,43.7,,8.35,339.69,0.63,0.21,981.93,Zürich Schimmelstrasse,47.371,8.5235
179,2023-01-03 11:00:00,Zch_Stampfenbachstrasse,86.15,56.05,64.82,8.77,288.94,0.56,0.13,979.12,Zürich Stampfenbachstrasse,47.3868,8.5398
180,2023-01-03 12:00:00,Zch_Rosengartenstrasse,91.51,31.95,,8.42,197.58,0.34,0.26,979.42,Zürich Rosengartenstrasse,47.3952,8.5261
181,2023-01-03 12:00:00,Zch_Schimmelstrasse,92.98,37.72,,8.48,348.36,0.72,0.34,981.81,Zürich Schimmelstrasse,47.371,8.5235
182,2023-01-03 12:00:00,Zch_Stampfenbachstrasse,85.84,56.45,77.36,8.89,300.79,0.87,0.81,979.02,Zürich Stampfenbachstrasse,47.3868,8.5398
183,2023-01-03 13:00:00,Zch_Rosengartenstrasse,92.0,3.1,,8.45,202.35,0.37,0.28,979.12,Zürich Rosengartenstrasse,47.3952,8.5261
184,2023-01-03 13:00:00,Zch_Schimmelstrasse,91.56,8.25,,8.6,352.27,0.71,0.36,981.61,Zürich Schimmelstrasse,47.371,8.5235
185,2023-01-03 13:00:00,Zch_Stampfenbachstrasse,85.42,16.05,86.52,8.89,293.9,0.87,0.69,978.82,Zürich Stampfenbachstrasse,47.3868,8.5398
186,2023-01-03 14:00:00,Zch_Rosengartenstrasse,90.6,0.0,,8.39,185.08,0.25,0.15,979.02,Zürich Rosengartenstrasse,47.3952,8.5261
187,2023-01-03 14:00:00,Zch_Schimmelstrasse,88.87,0.27,,8.69,2.38,0.6,0.16,981.48,Zürich Schimmelstrasse,47.371,8.5235
188,2023-01-03 14:00:00,Zch_Stampfenbachstrasse,84.91,2.53,58.83,8.82,226.36,0.53,0.18,978.72,Zürich Stampfenbachstrasse,47.3868,8.5398
189,2023-01-03 15:00:00,Zch_Rosengartenstrasse,90.87,0.0,,8.34,161.64,0.24,0.13,979.28,Zürich Rosengartenstrasse,47.3952,8.5261
190,2023-01-03 15:00:00,Zch_Schimmelstrasse,86.72,0.0,,8.82,353.56,0.69,0.28,981.78,Zürich Schimmelstrasse,47.371,8.5235
191,2023-01-03 15:00:00,Zch_Stampfenbachstrasse,82.05,0.0,19.28,9.16,271.78,0.74,0.24,978.98,Zürich Stampfenbachstrasse,47.3868,8.5398
192,2023-01-03 16:00:00,Zch_Rosengartenstrasse,89.24,0.0,,8.38,174.49,0.32,0.12,979.3,Zürich Rosengartenstrasse,47.3952,8.5261
193,2023-01-03 16:00:00,Zch_Schimmelstrasse,88.73,0.0,,8.64,170.7,0.53,0.05,981.82,Zürich Schimmelstrasse,47.371,8.5235
194,2023-01-03 16:00:00,Zch_Stampfenbachstrasse,83.32,0.0,7.71,8.97,192.04,1.29,1.23,979.0,Zürich Stampfenbachstrasse,47.3868,8.5398
195,2023-01-03 17:00:00,Zch_Rosengartenstrasse,90.35,0.0,,8.22,64.68,0.21,0.16,979.62,Zürich Rosengartenstrasse,47.3952,8.5261
196,2023-01-03 17:00:00,Zch_Schimmelstrasse,90.93,0.0,,8.46,137.23,0.47,0.02,982.1,Zürich Schimmelstrasse,47.371,8.5235
197,2023-01-03 17:00:00,Zch_Stampfenbachstrasse,83.94,0.0,0.02,8.9,170.98,1.66,1.63,979.32,Zürich Stampfenbachstrasse,47.3868,8.5398
198,2023-01-03 18:00:00,Zch_Rosengartenstrasse,91.06,0.0,,8.09,,0.18,,979.8,Zürich Rosengartenstrasse,47.3952,8.5261
199,2023-01-03 18:00:00,Zch_Schimmelstrasse,93.12,0.0,,8.31,147.77,0.39,0.12,982.27,Zürich Schimmelstrasse,47.371,8.5235
200,2023-01-03 18:00:00,Zch_Stampfenbachstrasse,84.64,0.0,0.02,8.75,175.7,1.61,1.58,979.48,Zürich Stampfenbachstrasse,47.3868,8.5398
201,2023-01-03 19:00:00,Zch_Rosengartenstrasse,92.03,0.0,,7.88,82.2,0.21,0.24,979.91,Zürich Rosengartenstrasse,47.3952,8.5261
202,2023-01-03 19:00:00,Zch_Schimmelstrasse,95.03,0.0,,7.76,151.89,0.45,0.02,982.38,Zürich Schimmelstrasse,47.371,8.5235
203,2023-01-03 19:00:00,Zch_Stampfenbachstrasse,86.62,0.0,0.02,8.56,165.75,1.58,1.55,979.58,Zürich Stampfenbachstrasse,47.3868,8.5398
204,2023-01-03 20:00:00,Zch_Rosengartenstrasse,91.61,0.0,,7.79,99.71,0.27,0.12,980.07,Zürich Rosengartenstrasse,47.3952,8.5261
205,2023-01-03 20:00:00,Zch_Schimmelstrasse,94.26,0.0,,7.37,119.88,0.35,0.06,982.48,Zürich Schimmelstrasse,47.371,8.5235
206,2023-01-03 20:00:00,Zch_Stampfenbachstrasse,87.95,0.0,0.02,8.29,187.22,0.68,0.38,979.67,Zürich Stampfenbachstrasse,47.3868,8.5398
207,2023-01-03 21:00:00,Zch_Rosengartenstrasse,92.62,0.0,,7.67,,0.24,,980.06,Zürich Rosengartenstrasse,47.3952,8.5261
208,2023-01-03 21:00:00,Zch_Schimmelstrasse,94.18,0.0,,7.32,277.43,0.32,0.01,982.51,Zürich Schimmelstrasse,47.371,8.5235
209,2023-01-03 21:00:00,Zch_Stampfenbachstrasse,87.91,0.0,0.02,8.09,174.8,1.15,1.12,979.68,Zürich Stampfenbachstrasse,47.3868,8.5398
210,2023-01-03 22:00:00,Zch_Rosengartenstrasse,92.54,0.0,,7.42,97.48,0.3,0.17,980.16,Zürich Rosengartenstrasse,47.3952,8.5261
211,2023-01-03 22:00:00,Zch_Schimmelstrasse,95.67,0.0,,7.13,157.71,0.52,0.01,982.59,Zürich Schimmelstrasse,47.371,8.5235
212,2023-01-03 22:00:00,Zch_Stampfenbachstrasse,88.15,0.0,0.02,7.91,174.17,1.8,1.69,979.78,Zürich Stampfenbachstrasse,47.3868,8.5398
213,2023-01-03 23:00:00,Zch_Rosengartenstrasse,94.57,0.0,,7.03,191.32,0.37,0.11,980.22,Zürich Rosengartenstrasse,47.3952,8.5261
214,2023-01-03 23:00:00,Zch_Schimmelstrasse,99.34,0.0,,6.53,127.81,0.55,0.04,982.62,Zürich Schimmelstrasse,47.371,8.5235
215,2023-01-03 23:00:00,Zch_Stampfenbachstrasse,90.28,0.0,0.02,7.51,196.73,1.26,0.9,979.8,Zürich Stampfenbachstrasse,47.3868,8.5398
216,2023-01-04 00:00:00,Zch_Rosengartenstrasse,96.16,0.0,,6.37,108.18,0.49,0.18,980.14,Zürich Rosengartenstrasse,47.3952,8.5261
217,2023-01-04 00:00:00,Zch_Schimmelstrasse,99.94,0.0,,6.11,49.65,0.49,0.04,982.65,Zürich Schimmelstrasse,47.371,8.5235
218,2023-01-04 00:00:00,Zch_Stampfenbachstrasse,92.57,0.0,0.02,6.81,229.52,0.81,0.25,979.8,Zürich Stampfenbachstrasse,47.3868,8.5398
219,2023-01-04 01:00:00,Zch_Rosengartenstrasse,94.42,0.0,,6.51,160.17,0.32,0.14,979.85,Zürich Rosengartenstrasse,47.3952,8.5261
220,2023-01-04 01:00:00,Zch_Schimmelstrasse,99.38,0.0,,6.21,145.9,0.43,0.03,982.36,Zürich Schimmelstrasse,47.371,8.5235
221,2023-01-04 01:00:00,Zch_Stampfenbachstrasse,91.05,0.0,0.02,6.84,204.81,0.85,0.62,979.5,Zürich Stampfenbachstrasse,47.3868,8.5398
222,2023-01-04 02:00:00,Zch_Rosengartenstrasse,93.85,0.0,,6.53,179.46,0.49,0.19,979.84,Zürich Rosengartenstrasse,47.3952,8.5261
223,2023-01-04 02:00:00,Zch_Schimmelstrasse,100.0,0.0,,5.87,145.5,0.43,0.01,982.39,Zürich Schimmelstrasse,47.371,8.5235
224,2023-01-04 02:00:00,Zch_Stampfenbachstrasse,91.61,0.0,0.02,6.76,179.29,1.63,1.56,979.5,Zürich Stampfenbachstrasse,47.3868,8.5398
225,2023-01-04 03:00:00,Zch_Rosengartenstrasse,95.54,0.0,,6.22,92.67,0.32,0.2,979.88,Zürich Rosengartenstrasse,47.3952,8.5261
226,2023-01-04 03:00:00,Zch_Schimmelstrasse,100.0,0.0,,6.01,173.45,0.59,0.04,982.36,Zürich Schimmelstrasse,47.371,8.5235
227,2023-01-04 03:00:00,Zch_Stampfenbachstrasse,90.14,0.0,0.02,6.86,170.09,1.68,1.61,979.5,Zürich Stampfenbachstrasse,47.3868,8.5398
228,2023-01-04 04:00:00,Zch_Rosengartenstrasse,93.37,0.0,,6.43,225.88,0.27,0.13,979.57,Zürich Rosengartenstrasse,47.3952,8.5261
229,2023-01-04 04:00:00,Zch_Schimmelstrasse,99.73,0.0,,6.17,176.69,0.69,0.06,982.04,Zürich Schimmelstrasse,47.371,8.5235
230,2023-01-04 04:00:00,Zch_Stampfenbachstrasse,87.66,0.0,0.02,7.11,181.24,1.73,1.5,979.17,Zürich Stampfenbachstrasse,47.3868,8.5398
231,2023-01-04 05:00:00,Zch_Rosengartenstrasse,92.84,0.0,,6.15,209.12,0.33,0.18,979.26,Zürich Rosengartenstrasse,47.3952,8.5261
232,2023-01-04 05:00:00,Zch_Schimmelstrasse,99.17,0.0,,5.81,126.97,0.57,0.02,981.74,Zürich Schimmelstrasse,47.371,8.5235
233,2023-01-04 05:00:00,Zch_Stampfenbachstrasse,87.62,0.0,0.02,6.76,23.55,1.51,0.39,978.86,Zürich Stampfenbachstrasse,47.3868,8.5398
234,2023-01-04 06:00:00,Zch_Rosengartenstrasse,92.69,0.0,,5.85,214.74,0.53,0.4,979.46,Zürich Rosengartenstrasse,47.3952,8.5261
235,2023-01-04 06:00:00,Zch_Schimmelstrasse,99.62,0.0,,5.3,150.7,0.51,0.06,981.97,Zürich Schimmelstrasse,47.371,8.5235
236,2023-01-04 06:00:00,Zch_Stampfenbachstrasse,89.39,0.0,0.02,6.22,201.12,1.25,0.73,979.1,Zürich Stampfenbachstrasse,47.3868,8.5398
237,2023-01-04 07:00:00,Zch_Rosengartenstrasse,93.56,0.0,,6.0,208.29,0.46,0.23,979.34,Zürich Rosengartenstrasse,47.3952,8.5261
238,2023-01-04 07:00:00,Zch_Schimmelstrasse,99.88,0.0,,5.61,167.85,0.55,0.08,981.9,Zürich Schimmelstrasse,47.371,8.5235
239,2023-01-04 07:00:00,Zch_Stampfenbachstrasse,90.79,0.0,0.08,6.59,200.29,2.04,1.98,979.01,Zürich Stampfenbachstrasse,47.3868,8.5398
240,2023-01-04 08:00:00,Zch_Rosengartenstrasse,91.75,0.0,,6.37,216.94,0.46,0.18,979.53,Zürich Rosengartenstrasse,47.3952,8.5261
241,2023-01-04 08:00:00,Zch_Schimmelstrasse,98.64,0.0,,6.05,335.01,0.5,0.01,982.03,Zürich Schimmelstrasse,47.371,8.5235
242,2023-01-04 08:00:00,Zch_Stampfenbachstrasse,88.06,0.0,23.31,6.87,200.75,1.41,1.32,979.19,Zürich Stampfenbachstrasse,47.3868,8.5398
243,2023-01-04 09:00:00,Zch_Rosengartenstrasse,85.93,0.0,,7.08,210.53,0.53,0.4,979.76,Zürich Rosengartenstrasse,47.3952,8.5261
244,2023-01-04 09:00:00,Zch_Schimmelstrasse,93.94,0.0,,6.9,159.12,0.5,0.04,982.24,Zürich Schimmelstrasse,47.371,8.5235
245,2023-01-04 09:00:00,Zch_Stampfenbachstrasse,81.15,0.0,82.55,7.64,168.45,1.53,1.42,979.42,Zürich Stampfenbachstrasse,47.3868,8.5398
246,2023-01-04 10:00:00,Zch_Rosengartenstrasse,82.61,0.0,,7.77,216.79,0.75,0.58,979.8,Zürich Rosengartenstrasse,47.3952,8.5261
247,2023-01-04 10:00:00,Zch_Schimmelstrasse,86.03,0.0,,7.89,23.94,0.73,0.34,982.26,Zürich Schimmelstrasse,47.371,8.5235
248,2023-01-04 10:00:00,Zch_Stampfenbachstrasse,77.74,0.0,71.19,8.2,175.48,1.76,1.57,979.45,Zürich Stampfenbachstrasse,47.3868,8.5398
249,2023-01-04 11:00:00,Zch_Rosengartenstrasse,80.18,1.08,,8.19,223.57,0.89,0.84,979.34,Zürich Rosengartenstrasse,47.3952,8.5261
250,2023-01-04 11:00:00,Zch_Schimmelstrasse,80.76,3.53,,8.4,140.79,0.92,0.32,981.8,Zürich Schimmelstrasse,47.371,8.5235
251,2023-01-04 11:00:00,Zch_Stampfenbachstrasse,76.74,2.22,89.85,8.51,205.54,1.91,1.61,979.0,Zürich Stampfenbachstrasse,47.3868,8.5398
252,2023-01-04 12:00:00,Zch_Rosengartenstrasse,79.37,0.0,,8.74,222.01,0.93,0.85,978.59,Zürich Rosengartenstrasse,47.3952,8.5261
253,2023-01-04 12:00:00,Zch_Schimmelstrasse,76.48,0.0,,9.16,138.89,0.99,0.39,980.97,Zürich Schimmelstrasse,47.371,8.5235
254,2023-01-04 12:00:00,Zch_Stampfenbachstrasse,74.53,0.0,106.15,9.0,237.02,2.6,2.46,978.32,Zürich Stampfenbachstrasse,47.3868,8.5398
255,2023-01-04 13:00:00,Zch_Rosengartenstrasse,76.38,0.0,,9.13,221.25,0.81,0.72,977.98,Zürich Rosengartenstrasse,47.3952,8.5261
256,2023-01-04 13:00:00,Zch_Schimmelstrasse,72.13,0.0,,9.67,146.62,1.0,0.65,980.36,Zürich Schimmelstrasse,47.371,8.5235
257,2023-01-04 13:00:00,Zch_Stampfenbachstrasse,72.53,0.0,72.95,9.26,246.46,2.79,2.7,977.74,Zürich Stampfenbachstrasse,47.3868,8.5398
258,2023-01-04 14:00:00,Zch_Rosengartenstrasse,71.62,0.0,,9.53,218.99,0.96,0.88,977.52,Zürich Rosengartenstrasse,47.3952,8.5261
259,2023-01-04 14:00:00,Zch_Schimmelstrasse,67.09,0.0,,10.03,146.29,1.04,0.35,979.92,Zürich Schimmelstrasse,47.371,8.5235
260,2023-01-04 14:00:00,Zch_Stampfenbachstrasse,67.98,0.0,48.57,9.54,247.82,2.59,2.48,977.3,Zürich Stampfenbachstrasse,47.3868,8.5398
261,2023-01-04 15:00:00,Zch_Rosengartenstrasse,70.14,0.0,,9.63,217.14,1.05,0.97,977.37,Zürich Rosengartenstrasse,47.3952,8.5261
262,2023-01-04 15:00:00,Zch_Schimmelstrasse,66.99,0.0,,10.03,146.32,1.16,0.85,979.86,Zürich Schimmelstrasse,47.371,8.5235
263,2023-01-04 15:00:00,Zch_Stampfenbachstrasse,67.15,0.0,31.08,9.63,250.71,2.78,2.69,977.22,Zürich Stampfenbachstrasse,47.3868,8.5398
264,2023-01-04 16:00:00,Zch_Rosengartenstrasse,68.16,0.0,,9.7,216.98,0.96,0.88,977.24,Zürich Rosengartenstrasse,47.3952,8.5261
265,2023-01-04 16:00:00,Zch_Schimmelstrasse,64.65,0.0,,10.29,141.95,1.44,0.67,979.72,Zürich Schimmelstrasse,47.371,8.5235
266,2023-01-04 16:00:00,Zch_Stampfenbachstrasse,65.87,0.0,5.96,9.79,250.27,3.3,3.18,977.14,Zürich Stampfenbachstrasse,47.3868,8.5398
267,2023-01-04 17:00:00,Zch_Rosengartenstrasse,63.27,0.0,,9.92,209.34,0.72,0.55,977.16,Zürich Rosengartenstrasse,47.3952,8.5261
268,2023-01-04 17:00:00,Zch_Schimmelstrasse,59.46,0.0,,10.7,147.93,1.4,0.43,979.58,Zürich Schimmelstrasse,47.371,8.5235
269,2023-01-04 17:00:00,Zch_Stampfenbachstrasse,60.21,0.0,0.02,10.11,243.5,2.73,2.13,976.96,Zürich Stampfenbachstrasse,47.3868,8.5398
270,2023-01-04 18:00:00,Zch_Rosengartenstrasse,61.77,0.0,,10.32,222.78,1.3,1.15,976.76,Zürich Rosengartenstrasse,47.3952,8.5261
271,2023-01-04 18:00:00,Zch_Schimmelstrasse,60.37,0.0,,10.85,19.37,0.81,0.03,979.18,Zürich Schimmelstrasse,47.371,8.5235
272,2023-01-04 18:00:00,Zch_Stampfenbachstrasse,58.99,0.0,0.02,10.47,234.92,3.14,2.97,976.52,Zürich Stampfenbachstrasse,47.3868,8.5398
273,2023-01-04 19:00:00,Zch_Rosengartenstrasse,62.8,0.0,,10.3,218.54,1.37,1.32,976.56,Zürich Rosengartenstrasse,47.3952,8.5261
274,2023-01-04 19:00:00,Zch_Schimmelstrasse,61.22,0.0,,10.99,143.08,1.26,0.19,978.92,Zürich Schimmelstrasse,47.371,8.5235
275,2023-01-04 19:00:00,Zch_Stampfenbachstrasse,60.6,0.0,0.02,10.43,242.0,3.07,2.98,976.33,Zürich Stampfenbachstrasse,47.3868,8.5398
276,2023-01-04 20:00:00,Zch_Rosengartenstrasse,64.66,0.0,,10.3,220.6,1.43,1.29,976.32,Zürich Rosengartenstrasse,47.3952,8.5261
277,2023-01-04 20:00:00,Zch_Schimmelstrasse,63.41,0.0,,11.08,148.04,1.7,0.77,978.77,Zürich Schimmelstrasse,47.371,8.5235
278,2023-01-04 20:00:00,Zch_Stampfenbachstrasse,62.18,0.0,0.02,10.52,236.76,3.8,3.66,976.16,Zürich Stampfenbachstrasse,47.3868,8.5398
279,2023-01-04 21:00:00,Zch_Rosengartenstrasse,66.38,0.0,,10.81,225.11,1.61,1.54,976.18,Zürich Rosengartenstrasse,47.3952,8.5261
280,2023-01-04 21:00:00,Zch_Schimmelstrasse,65.85,0.0,,11.51,151.78,1.78,1.01,978.61,Zürich Schimmelstrasse,47.371,8.5235
281,2023-01-04 21:00:00,Zch_Stampfenbachstrasse,64.92,0.0,0.02,10.92,245.04,4.88,4.81,976.02,Zürich Stampfenbachstrasse,47.3868,8.5398
282,2023-01-04 22:00:00,Zch_Rosengartenstrasse,66.95,0.0,,10.94,223.83,1.65,1.56,975.98,Zürich Rosengartenstrasse,47.3952,8.5261
283,2023-01-04 22:00:00,Zch_Schimmelstrasse,66.28,0.0,,11.58,145.6,1.29,0.78,978.43,Zürich Schimmelstrasse,47.371,8.5235
284,2023-01-04 22:00:00,Zch_Stampfenbachstrasse,65.12,0.0,0.02,11.13,247.96,4.62,4.54,975.82,Zürich Stampfenbachstrasse,47.3868,8.5398
285,2023-01-04 23:00:00,Zch_Rosengartenstrasse,72.54,3.87,,10.68,221.18,1.75,1.65,975.92,Zürich Rosengartenstrasse,47.3952,8.5261
286,2023-01-04 23:00:00,Zch_Schimmelstrasse,71.21,7.18,,11.3,145.45,1.46,1.37,978.34,Zürich Schimmelstrasse,47.371,8.5235
287,2023-01-04 23:00:00,Zch_Stampfenbachstrasse,70.82,18.88,0.02,10.8,252.55,3.4,3.32,975.76,Zürich Stampfenbachstrasse,47.3868,8.5398
288,2023-01-05 00:00:00,Zch_Rosengartenstrasse,79.65,1.5,,10.0,222.09,1.53,1.43,975.81,Zürich Rosengartenstrasse,47.3952,8.5261
289,2023-01-05 00:00:00,Zch_Schimmelstrasse,78.89,0.45,,10.43,149.79,1.53,1.43,978.16,Zürich Schimmelstrasse,47.371,8.5235
290,2023-01-05 00:00:00,Zch_Stampfenbachstrasse,76.7,5.88,0.01,10.34,251.09,3.51,3.41,975.66,Zürich Stampfenbachstrasse,47.3868,8.5398
291,2023-01-05 01:00:00,Zch_Rosengartenstrasse,79.31,0.08,,10.11,224.95,1.8,1.74,975.26,Zürich Rosengartenstrasse,47.3952,8.5261
292,2023-01-05 01:00:00,Zch_Schimmelstrasse,78.51,0.28,,10.58,147.82,1.49,0.98,977.7,Zürich Schimmelstrasse,47.371,8.5235
293,2023-01-05 01:00:00,Zch_Stampfenbachstrasse,76.56,0.0,0.02,10.41,247.01,4.75,4.67,975.16,Zürich Stampfenbachstrasse,47.3868,8.5398
294,2023-01-05 02:00:00,Zch_Rosengartenstrasse,77.81,1.78,,10.34,221.91,1.96,1.89,974.72,Zürich Rosengartenstrasse,47.3952,8.5261
295,2023-01-05 02:00:00,Zch_Schimmelstrasse,77.12,0.0,,10.81,152.23,1.79,1.71,977.15,Zürich Schimmelstrasse,47.371,8.5235
296,2023-01-05 02:00:00,Zch_Stampfenbachstrasse,74.89,0.02,0.02,10.66,244.46,4.65,4.56,974.6,Zürich Stampfenbachstrasse,47.3868,8.5398
297,2023-01-05 03:00:00,Zch_Rosengartenstrasse,82.43,29.15,,10.15,222.58,1.62,1.53,974.47,Zürich Rosengartenstrasse,47.3952,8.5261
298,2023-01-05 03:00:00,Zch_Schimmelstrasse,78.1,16.08,,10.95,148.07,1.53,0.98,976.88,Zürich Schimmelstrasse,47.371,8.5235
299,2023-01-05 03:00:00,Zch_Stampfenbachstrasse,76.39,30.35,0.02,10.72,246.72,4.09,4.01,974.3,Zürich Stampfenbachstrasse,47.3868,8.5398
300,2023-01-05 04:00:00,Zch_Rosengartenstrasse,85.06,18.55,,9.95,219.07,1.46,1.34,974.38,Zürich Rosengartenstrasse,47.3952,8.5261
301,2023-01-05 04:00:00,Zch_Schimmelstrasse,82.69,15.72,,10.55,143.62,1.22,0.71,976.72,Zürich Schimmelstrasse,47.371,8.5235
302,2023-01-05 04:00:00,Zch_Stampfenbachstrasse,80.2,31.72,0.02,10.47,255.54,3.19,3.07,974.2,Zürich Stampfenbachstrasse,47.3868,8.5398
303,2023-01-05 05:00:00,Zch_Rosengartenstrasse,87.21,16.28,,9.84,222.31,1.23,1.07,974.26,Zürich Rosengartenstrasse,47.3952,8.5261
304,2023-01-05 05:00:00,Zch_Schimmelstrasse,84.11,9.25,,10.48,141.77,1.05,0.84,976.6,Zürich Schimmelstrasse,47.371,8.5235
305,2023-01-05 05:00:00,Zch_Stampfenbachstrasse,81.79,12.25,0.02,10.38,250.62,2.99,2.9,974.08,Zürich Stampfenbachstrasse,47.3868,8.5398
306,2023-01-05 06:00:00,Zch_Rosengartenstrasse,88.53,5.23,,9.89,225.17,1.4,1.29,974.36,Zürich Rosengartenstrasse,47.3952,8.5261
307,2023-01-05 06:00:00,Zch_Schimmelstrasse,86.21,0.37,,10.43,138.09,1.27,0.84,976.72,Zürich Schimmelstrasse,47.371,8.5235
308,2023-01-05 06:00:00,Zch_Stampfenbachstrasse,83.29,14.43,0.02,10.42,253.3,3.4,3.3,974.18,Zürich Stampfenbachstrasse,47.3868,8.5398
309,2023-01-05 07:00:00,Zch_Rosengartenstrasse,86.74,0.0,,10.09,226.23,1.3,1.19,974.69,Zürich Rosengartenstrasse,47.3952,8.5261
310,2023-01-05 07:00:00,Zch_Schimmelstrasse,85.6,0.0,,10.56,145.43,1.48,1.28,977.04,Zürich Schimmelstrasse,47.371,8.5235
311,2023-01-05 07:00:00,Zch_Stampfenbachstrasse,82.72,0.0,0.02,10.54,247.8,3.47,3.37,974.54,Zürich Stampfenbachstrasse,47.3868,8.5398
312,2023-01-05 08:00:00,Zch_Rosengartenstrasse,85.65,0.0,,10.2,221.25,1.24,1.12,974.98,Zürich Rosengartenstrasse,47.3952,8.5261
313,2023-01-05 08:00:00,Zch_Schimmelstrasse,85.09,0.0,,10.63,142.17,1.24,0.97,977.32,Zürich Schimmelstrasse,47.371,8.5235
314,2023-01-05 08:00:00,Zch_Stampfenbachstrasse,82.05,0.0,12.57,10.59,241.59,3.02,2.9,974.84,Zürich Stampfenbachstrasse,47.3868,8.5398
315,2023-01-05 09:00:00,Zch_Rosengartenstrasse,82.96,0.0,,10.62,219.25,1.18,1.08,975.31,Zürich Rosengartenstrasse,47.3952,8.5261
316,2023-01-05 09:00:00,Zch_Schimmelstrasse,82.64,0.0,,11.09,148.09,1.43,0.59,977.61,Zürich Schimmelstrasse,47.371,8.5235
317,2023-01-05 09:00:00,Zch_Stampfenbachstrasse,79.46,0.0,52.67,11.0,247.71,3.43,3.31,975.18,Zürich Stampfenbachstrasse,47.3868,8.5398
318,2023-01-05 10:00:00,Zch_Rosengartenstrasse,81.6,0.0,,10.81,218.93,1.55,1.43,975.74,Zürich Rosengartenstrasse,47.3952,8.5261
319,2023-01-05 10:00:00,Zch_Schimmelstrasse,82.65,0.0,,11.11,148.98,1.52,1.37,978.1,Zürich Schimmelstrasse,47.371,8.5235
320,2023-01-05 10:00:00,Zch_Stampfenbachstrasse,79.04,0.0,106.03,11.26,249.03,4.45,4.35,975.63,Zürich Stampfenbachstrasse,47.3868,8.5398
321,2023-01-05 11:00:00,Zch_Rosengartenstrasse,78.83,0.0,,11.45,218.21,1.18,1.06,975.78,Zürich Rosengartenstrasse,47.3952,8.5261
322,2023-01-05 11:00:00,Zch_Schimmelstrasse,79.55,0.0,,11.6,148.47,1.16,0.88,978.2,Zürich Schimmelstrasse,47.371,8.5235
323,2023-01-05 11:00:00,Zch_Stampfenbachstrasse,76.81,0.0,209.07,11.63,251.86,3.53,3.44,975.68,Zürich Stampfenbachstrasse,47.3868,8.5398
324,2023-01-05 12:00:00,Zch_Rosengartenstrasse,75.32,0.0,,12.13,216.21,1.2,1.08,975.56,Zürich Rosengartenstrasse,47.3952,8.5261
325,2023-01-05 12:00:00,Zch_Schimmelstrasse,78.17,0.0,,11.95,144.53,1.15,0.79,978.0,Zürich Schimmelstrasse,47.371,8.5235
326,2023-01-05 12:00:00,Zch_Stampfenbachstrasse,74.42,0.0,238.88,12.12,249.12,3.65,3.54,975.48,Zürich Stampfenbachstrasse,47.3868,8.5398
327,2023-01-05 13:00:00,Zch_Rosengartenstrasse,75.63,0.0,,12.07,216.29,1.38,1.23,975.28,Zürich Rosengartenstrasse,47.3952,8.5261
